d,hhod,Std,ToU,signal,y,high,low
2013-06-02,32,0.2272589201363407,0.19259650761651917,normal,-0.16549261844495167,0.0,0.0
2013-06-02,33,0.23214268935241597,0.20891636059487234,normal,-0.10541823959194452,0.0,0.0
2013-06-02,34,0.23898732698936914,0.21771874978388522,normal,-0.09320643413878527,0.0,0.0
2013-06-02,35,0.2373614174842671,0.21952665471197927,normal,-0.07811028892950445,0.0,0.0
2013-06-02,36,0.24454846291659552,0.2186069785163176,normal,-0.11213800269897867,0.0,0.0
2013-06-02,37,0.2451276695923506,0.22158677704472785,normal,-0.10096489247901164,0.0,0.0
2013-06-02,38,0.2418800751814213,0.22559412327799022,normal,-0.06970457624119386,0.0,0.0
2013-06-02,39,0.24016639287733796,0.22837281888177666,normal,-0.05035252272082258,0.0,0.0
2013-06-02,40,0.24847805681647708,0.2368842975824004,normal,-0.047782713014510536,0.0,0.0
2013-06-02,41,0.2492710632457903,0.2362387513616135,normal,-0.053697959818015395,0.0,0.0
2013-06-02,42,0.24959094121223707,0.2405583102133551,normal,-0.036860828348300956,0.0,0.0
2013-06-02,43,0.22136986606683984,0.21260146949742983,normal,-0.04041552680546889,0.0,0.0
2013-06-02,44,0.1909119926767714,0.17962258968224767,normal,-0.06095462483355574,0.0,0.0
2013-06-02,45,0.167685520090966,0.15264062520926766,normal,-0.09400401731638564,0.0,0.0
2013-06-02,46,0.1453255102775726,0.13134527115202171,normal,-0.1011466112712549,0.0,0.0
2013-06-02,47,0.14474372237717928,0.11831129486708927,normal,-0.20164550388593372,0.0,0.0
2013-06-03,0,0.12969239819698747,0.10428558318782512,normal,-0.21803235095827445,0.0,0.0
2013-06-03,1,0.11540136060355996,0.09725528031042832,normal,-0.17107686705421177,0.0,0.0
2013-06-03,2,0.1050039880845725,0.09101836549680889,normal,-0.14293702639360983,0.0,0.0
2013-06-03,3,0.10063359150478961,0.08906060624048816,normal,-0.12216900653579144,0.0,0.0
2013-06-03,4,0.09865611087520583,0.08990817269127768,normal,-0.0928513295236515,0.0,0.0
2013-06-03,5,0.0955932443307904,0.08813590471589162,normal,-0.08122215663046362,0.0,0.0
2013-06-03,6,0.09635209960009009,0.08681726381990842,normal,-0.1042036921851004,0.0,0.0
2013-06-03,7,0.09938540944708663,0.09223232327101374,normal,-0.07469466974051953,0.0,0.0
2013-06-03,8,0.10589960129712447,0.09539944904181197,normal,-0.10441868450609615,0.0,0.0
2013-06-03,9,0.11278888112147727,0.10461248875767953,normal,-0.07525482269468231,0.0,0.0
2013-06-03,10,0.12981327707765533,0.1192993573650728,normal,-0.08446114539691019,0.0,0.0
2013-06-03,11,0.14943889279846223,0.14072819079665416,normal,-0.06005726037036263,0.0,0.0
2013-06-03,12,0.1716204554530386,0.1648365472870151,normal,-0.04033102381449827,0.0,0.0
2013-06-03,13,0.18290828081647337,0.17570247975604814,normal,-0.04019272080197411,0.0,0.0
2013-06-03,14,0.18745906646197402,0.18106060625574336,normal,-0.034728692963105656,0.0,0.0
2013-06-03,15,0.18359300957020716,0.1798852160505658,normal,-0.020402444352820792,0.0,0.0
2013-06-03,16,0.18082547494114287,0.1671579431715063,normal,-0.07859320630104905,0.0,0.0
2013-06-03,17,0.17939315045314377,0.17400367283138307,normal,-0.03050336137194032,0.0,0.0
2013-06-03,18,0.17747267189100532,0.16348760338858048,normal,-0.0820794686753199,0.0,0.0
2013-06-03,19,0.17726818395693097,0.15446097350314164,normal,-0.1377222837258809,0.0,0.0
2013-06-03,20,0.17256650265229007,0.1408760335594219,normal,-0.20290237575276304,0.0,0.0
2013-06-03,21,0.1744524982758194,0.14219742911344838,normal,-0.20443605056577607,0.0,0.0
2013-06-03,22,0.17505489095412816,0.14311662088409136,high,-0.20143975878325282,1.0,0.0
2013-06-03,23,0.17652592092757155,0.14480440788457632,high,-0.1980838056896872,1.0,0.0
2013-06-03,24,0.1763842365208394,0.14860238775540796,high,-0.17139057695776794,1.0,0.0
2013-06-03,25,0.17499390110520308,0.14591551898368033,high,-0.18172330535359582,1.0,0.0
2013-06-03,26,0.1616131833532955,0.1439595963242331,high,-0.11567304379199683,1.0,0.0
2013-06-03,27,0.16230612264482627,0.14199908212946746,high,-0.13366360434977853,1.0,0.0
2013-06-03,28,0.1638146845254151,0.1381046832710183,high,-0.17072384450532208,1.0,0.0
2013-06-03,29,0.1687551020588787,0.1387502293896077,high,-0.19577315783496196,1.0,0.0
2013-06-03,30,0.17964977703652332,0.14705417837587992,high,-0.2002081932023494,1.0,0.0
2013-06-03,31,0.19388646509436314,0.15869421502609488,high,-0.20029358166976086,1.0,0.0
2013-06-03,32,0.20659793586290062,0.17511845733825018,high,-0.16531192164619113,1.0,0.0
2013-06-03,33,0.2175847995309052,0.1853617997649763,high,-0.16027906780283785,1.0,0.0
2013-06-03,34,0.22898522187632783,0.1968604230016848,high,-0.15116250323827551,1.0,0.0
2013-06-03,35,0.24181186961439494,0.19966574832705117,high,-0.1915153154652367,1.0,0.0
2013-06-03,36,0.24052803226770214,0.2113103764195806,high,-0.12950861009995318,1.0,0.0
2013-06-03,37,0.237310110609867,0.20161799792723287,high,-0.1629929617573509,1.0,0.0
2013-06-03,38,0.23715200543470477,0.19934710752784682,high,-0.17365374448008963,1.0,0.0
2013-06-03,39,0.24076988045551118,0.20060789749035707,high,-0.18248938034990703,1.0,0.0
2013-06-03,40,0.25078794262039344,0.21049403136476783,high,-0.17515043376806605,1.0,0.0
2013-06-03,41,0.2551193992168342,0.2223572085838794,high,-0.13744653137765028,1.0,0.0
2013-06-03,42,0.24756579886093047,0.2261588616743282,high,-0.09043872056260116,1.0,0.0
2013-06-03,43,0.22206615056063622,0.20066207541234934,high,-0.10135303661070272,1.0,0.0
2013-06-03,44,0.19136007524488935,0.18115243385492458,high,-0.054818011144695644,1.0,0.0
2013-06-03,45,0.16137837200125066,0.154089990885363,high,-0.046214956243774585,1.0,0.0
2013-06-03,46,0.14125944171774277,0.13260055095670595,normal,-0.06325697904092786,0.0,0.0
2013-06-03,47,0.14002839045756219,0.11586593215653537,normal,-0.18941142560035917,0.0,0.0
2013-06-04,0,0.12643417044940197,0.10620936633763738,normal,-0.17430948082396647,0.0,0.0
2013-06-04,1,0.11393170627222542,0.09929476588178952,normal,-0.1375063415854738,0.0,0.0
2013-06-04,2,0.10417484167972119,0.0933507804717583,normal,-0.10970642689705734,0.0,0.0
2013-06-04,3,0.09979957770097762,0.09314416899891866,normal,-0.06901545473896054,0.0,0.0
2013-06-04,4,0.0979915514479454,0.09206152436675383,normal,-0.062424168582565276,0.0,0.0
2013-06-04,5,0.09558648229981546,0.0908209366399557,normal,-0.05114157275912401,0.0,0.0
2013-06-04,6,0.09686223903301089,0.09296694229418093,normal,-0.04104578212570642,0.0,0.0
2013-06-04,7,0.10002323424423822,0.0941707990109823,normal,-0.060292357185139256,0.0,0.0
2013-06-04,8,0.10719291262916684,0.0969522498638683,normal,-0.10041154506286976,0.0,0.0
2013-06-04,9,0.1129478997601121,0.10562167149278719,normal,-0.06706307563332903,0.0,0.0
2013-06-04,10,0.13344684352563216,0.11912029413112993,normal,-0.11356936513637184,0.0,0.0
2013-06-04,11,0.15653884075974905,0.1458466484229986,normal,-0.07074844652243417,0.0,0.0
2013-06-04,12,0.17454071813789204,0.16203122140127307,normal,-0.07436901482436942,0.0,0.0
2013-06-04,13,0.17975310981675272,0.1728852159438588,normal,-0.038956414604323086,0.0,0.0
2013-06-04,14,0.18708894650088578,0.17815335177413646,normal,-0.048939447294608085,0.0,0.0
2013-06-04,15,0.1783992021317117,0.1704453629815927,normal,-0.04560895413294874,0.0,0.0
2013-06-04,16,0.1754951891699973,0.16765197409022706,normal,-0.04572138248206303,0.0,0.0
2013-06-04,17,0.17034874462531419,0.16664370980466092,normal,-0.02198971560024754,0.0,0.0
2013-06-04,18,0.1694278338200259,0.15813406816389947,normal,-0.06898387107590698,0.0,0.0
2013-06-04,19,0.17151830991497263,0.15870404446361455,normal,-0.07764891208926161,0.0,0.0
2013-06-04,20,0.17016455406178785,0.15135812660879341,normal,-0.11711720577260598,0.0,0.0
2013-06-04,21,0.16820305160661075,0.14991000936808332,normal,-0.11513671358524524,0.0,0.0
2013-06-04,22,0.17471596250688207,0.16351974334527591,normal,-0.06622784647447322,0.0,0.0
2013-06-04,23,0.16797230051761547,0.15776562546028905,normal,-0.06268853937587315,0.0,0.0
2013-06-04,24,0.16856713627419706,0.1568135905645692,normal,-0.07227632662080352,0.0,0.0
2013-06-04,25,0.16477394364522813,0.15599908173728658,normal,-0.0547243750932076,0.0,0.0
2013-06-04,26,0.15707417858514208,0.14422956824728567,normal,-0.08531191474222188,0.0,0.0
2013-06-04,27,0.1569622155223787,0.1474912763982447,normal,-0.06223607995306568,0.0,0.0
2013-06-04,28,0.16001009175803524,0.15260422438683707,normal,-0.04738908552062915,0.0,0.0
2013-06-04,29,0.16515160771564932,0.15254729138336617,normal,-0.07938923126472663,0.0,0.0
2013-06-04,30,0.17150058684390515,0.16196602376900987,normal,-0.057200105015408065,0.0,0.0
2013-06-04,31,0.18201666301678834,0.1750312213680328,normal,-0.039133872095124866,0.0,0.0
2013-06-04,32,0.19859751244540055,0.18478236951289273,normal,-0.07210147449381354,0.0,0.0
2013-06-04,33,0.20688007523991364,0.19010376532008758,normal,-0.08456922236455022,0.0,0.0
2013-06-04,34,0.22004294782950518,0.2070826445340587,normal,-0.06070478216324826,0.0,0.0
2013-06-04,35,0.22980849576482978,0.21950505096106163,normal,-0.0458710915246785,0.0,0.0
2013-06-04,36,0.23291692084354576,0.21429476625539612,normal,-0.08332934741081699,0.0,0.0
2013-06-04,37,0.22534428559593062,0.21187327836528574,normal,-0.061641038517216584,0.0,0.0
2013-06-04,38,0.23865993909922584,0.20593296583802623,normal,-0.1474889824840493,0.0,0.0
2013-06-04,39,0.23850199491262297,0.20906887120178996,normal,-0.1317139497430151,0.0,0.0
2013-06-04,40,0.2502844403076856,0.22379889827105323,normal,-0.11185015929567799,0.0,0.0
2013-06-04,41,0.25244778256858547,0.22945454543577448,normal,-0.09549947483949395,0.0,0.0
2013-06-04,42,0.2441609950091769,0.22707897143398265,normal,-0.07252997456121846,0.0,0.0
2013-06-04,43,0.2201696784220565,0.20540036727769234,normal,-0.0694374290323625,0.0,0.0
2013-06-04,44,0.18788617687076142,0.18399265403512957,normal,-0.020940504209132182,0.0,0.0
2013-06-04,45,0.16345787382091997,0.1588521581265008,normal,-0.028581358104962318,0.0,0.0
2013-06-04,46,0.1375463507283541,0.13484205724158357,normal,-0.019856809350395244,0.0,0.0
2013-06-04,47,0.13822389113639955,0.11571717145831364,normal,-0.17772573319910467,0.0,0.0
2013-06-05,0,0.12433356802974796,0.10403122156546293,normal,-0.17827695716426728,0.0,0.0
2013-06-05,1,0.11274689192860295,0.0963406798162962,normal,-0.15725475435399083,0.0,0.0
2013-06-05,2,0.10691717504996785,0.09374563850648872,normal,-0.13146932859451121,0.0,0.0
2013-06-05,3,0.10123387296630453,0.08891551888246804,normal,-0.12974672106308516,0.0,0.0
2013-06-05,4,0.10066361732804636,0.0898319561905899,normal,-0.11384366521616052,0.0,0.0
2013-06-05,5,0.09718578481567626,0.08858402244200635,normal,-0.09267294628168488,0.0,0.0
2013-06-05,6,0.09755524278161473,0.08873645583570904,normal,-0.09474800377522863,0.0,0.0
2013-06-05,7,0.09969364318843414,0.09382920132112271,normal,-0.0606257932533083,0.0,0.0
2013-06-05,8,0.1063007977387419,0.09791827384975574,normal,-0.08213959947720895,0.0,0.0
2013-06-05,9,0.11402393255173218,0.10225551483231624,normal,-0.10893363276675361,0.0,0.0
2013-06-05,10,0.1305755514674809,0.11872910937213975,normal,-0.09510749132856189,0.0,0.0
2013-06-05,11,0.15156499312427735,0.1447474745530259,normal,-0.04602386113201784,0.0,0.0
2013-06-05,12,0.1752519947487611,0.16606244266813977,normal,-0.05386102987652985,0.0,0.0
2013-06-05,13,0.18541623671440358,0.16982093622845565,normal,-0.087858660346394,0.0,0.0
2013-06-05,14,0.1916733929597441,0.17773921057358263,normal,-0.0754754783834275,0.0,0.0
2013-06-05,15,0.1863868013675031,0.16646950095164625,normal,-0.11301197645635708,0.0,0.0
2013-06-05,16,0.17697230703984268,0.16462901735351626,normal,-0.07229870010681405,0.0,0.0
2013-06-05,17,0.17397442521728554,0.16126813595713424,normal,-0.0758398864983525,0.0,0.0
2013-06-05,18,0.17660544226268854,0.1579595958028088,normal,-0.1115788270272533,0.0,0.0
2013-06-05,19,0.16695378852025924,0.15590449972914172,normal,-0.06847342010977053,0.0,0.0
2013-06-05,20,0.16462702332304277,0.15319559210173775,normal,-0.07196696577406514,0.0,0.0
2013-06-05,21,0.16640300253712456,0.1575509641840977,normal,-0.05466358427207285,0.0,0.0
2013-06-05,22,0.1691365235646474,0.1592387515649369,normal,-0.06030156240367379,0.0,0.0
2013-06-05,23,0.16641121305474071,0.1562993576556882,normal,-0.06268878453255122,0.0,0.0
2013-06-05,24,0.16303823619061036,0.15525895305434576,normal,-0.04889036337634156,0.0,0.0
2013-06-05,25,0.1599847526918597,0.14496326868183299,normal,-0.09859812412287661,0.0,0.0
2013-06-05,26,0.159423410897839,0.1470413224528312,normal,-0.08084997204429856,0.0,0.0
2013-06-05,27,0.15594370178339786,0.1411735537974848,normal,-0.09950504464541354,0.0,0.0
2013-06-05,28,0.15434428540299844,0.14687144160450286,normal,-0.04962806940331066,0.0,0.0
2013-06-05,29,0.16146421041188277,0.1510404041353391,normal,-0.06673613266961498,0.0,0.0
2013-06-05,30,0.17594061041318598,0.16262534449269944,normal,-0.07869744210199414,0.0,0.0
2013-06-05,31,0.1854094323908765,0.17341046845140595,normal,-0.06690509351609553,0.0,0.0
2013-06-05,32,0.1994346705261083,0.18525160702736065,normal,-0.07377177761656539,0.0,0.0
2013-06-05,33,0.21073132911845216,0.19265073553405648,normal,-0.0897051113536873,0.0,0.0
2013-06-05,34,0.22120079764602682,0.2116225894276075,normal,-0.044266426021216665,0.0,0.0
2013-06-05,35,0.2263741501108187,0.2248852159293442,normal,-0.006599041246709403,0.0,0.0
2013-06-05,36,0.23015411680750744,0.225345270584198,normal,-0.021115395663534375,0.0,0.0
2013-06-05,37,0.22842763340827157,0.21323783301585417,normal,-0.06881132764610864,0.0,0.0
2013-06-05,38,0.23086277270868094,0.21522130413975948,normal,-0.07015665614179922,0.0,0.0
2013-06-05,39,0.23309523832917417,0.20908356319597252,normal,-0.10871312228408758,0.0,0.0
2013-06-05,40,0.24517663593220812,0.22702571109381545,normal,-0.07691563796646261,0.0,0.0
2013-06-05,41,0.24533427173368227,0.22521120284087923,normal,-0.08558301384156208,0.0,0.0
2013-06-05,42,0.24571170537530898,0.23134710729084532,normal,-0.06023970764824749,0.0,0.0
2013-06-05,43,0.22267323483996104,0.21251606986271276,normal,-0.046687773829181545,0.0,0.0
2013-06-05,44,0.19032793812367016,0.18363544524709727,normal,-0.035796058021121624,0.0,0.0
2013-06-05,45,0.16559605944785152,0.15939853076480545,normal,-0.03814389703442678,0.0,0.0
2013-06-05,46,0.14597607324583775,0.12741414152837938,normal,-0.13599998841481642,0.0,0.0
2013-06-05,47,0.1420161897566887,0.11237924710331747,normal,-0.2340617773729361,0.0,0.0
2013-06-06,0,0.12559877257356286,0.10239259260329332,normal,-0.20427810935243196,0.0,0.0
2013-06-06,1,0.11384472643340364,0.09362075311917285,normal,-0.19558339086737053,0.0,0.0
2013-06-06,2,0.1038280479363681,0.09280899909425004,normal,-0.11219253747534541,0.0,0.0
2013-06-06,3,0.09966690166305776,0.09017998170711808,normal,-0.10002617239874789,0.0,0.0
2013-06-06,4,0.10005214960412344,0.09012121218823228,normal,-0.10453597980023499,0.0,0.0
2013-06-06,5,0.0971349057235441,0.08757407429414646,normal,-0.1036157943262559,0.0,0.0
2013-06-06,6,0.09713930018046105,0.08744260806357702,normal,-0.10516336233801571,0.0,0.0
2013-06-06,7,0.09801479924541506,0.09025803489736269,normal,-0.08244585739384469,0.0,0.0
2013-06-06,8,0.10654182332121795,0.09610835631947565,normal,-0.10306134868870487,0.0,0.0
2013-06-06,9,0.11519309390703926,0.10034710749236762,normal,-0.1379745471059075,0.0,0.0
2013-06-06,10,0.13101409789516383,0.12202662993742014,normal,-0.07106563584151937,0.0,0.0
2013-06-06,11,0.15321282600047184,0.1434527090600973,normal,-0.06582254713503977,0.0,0.0
2013-06-06,12,0.17479821489895248,0.15057667601830946,normal,-0.14915982126551786,0.0,0.0
2013-06-06,13,0.18726027736200523,0.16509733718214428,normal,-0.12596428438871943,0.0,0.0
2013-06-06,14,0.1863434343799618,0.1816427914889254,normal,-0.025549318208637706,0.0,0.0
2013-06-06,15,0.1859736905602733,0.1666675847300813,normal,-0.1096038969883244,0.0,0.0
2013-06-06,16,0.17981156014860958,0.17065472893469905,normal,-0.052267028180167374,0.0,0.0
2013-06-06,17,0.18022614013356913,0.15780899937510923,normal,-0.1328269593921816,0.0,0.0
2013-06-06,18,0.17609259686495707,0.15121854934820014,normal,-0.15228383814211455,0.0,0.0
2013-06-06,19,0.17304065812635755,0.15133700640812256,normal,-0.13401740445878474,0.0,0.0
2013-06-06,20,0.16935267875352228,0.14762718092861413,normal,-0.13729334914712443,0.0,0.0
2013-06-06,21,0.16542669174006897,0.1460661160874226,normal,-0.12446877735801709,0.0,0.0
2013-06-06,22,0.17252008478076386,0.14923324151143355,normal,-0.1450032019174312,0.0,0.0
2013-06-06,23,0.16499154338157992,0.15356198387221356,normal,-0.07178993110604792,0.0,0.0
2013-06-06,24,0.16469995303817914,0.14999265340477558,normal,-0.09353903645269734,0.0,0.0
2013-06-06,25,0.16379459474786248,0.14783838366331914,normal,-0.1024934969568434,0.0,0.0
2013-06-06,26,0.16199553582517087,0.14800459127449853,normal,-0.0903254828100164,0.0,0.0
2013-06-06,27,0.1605240225686812,0.14582412536397515,normal,-0.09604232992044293,0.0,0.0
2013-06-06,28,0.15849941226769484,0.13807346210274093,normal,-0.13796500762469033,0.0,0.0
2013-06-06,29,0.16363449272286432,0.15369705373794784,normal,-0.06265175621323338,0.0,0.0
2013-06-06,30,0.172057163142586,0.1651698806916626,normal,-0.04085224125558118,0.0,0.0
2013-06-06,31,0.18031782956418377,0.17579246988048378,normal,-0.025416862751279412,0.0,0.0
2013-06-06,32,0.1975769321968283,0.18394123069549456,normal,-0.07151173040813852,0.0,0.0
2013-06-06,33,0.207179939073759,0.183977043083839,normal,-0.11877670257958406,0.0,0.0
2013-06-06,34,0.21501644333511777,0.20422334627244923,normal,-0.0515002762129273,0.0,0.0
2013-06-06,35,0.22092482979585074,0.21735720872557043,normal,-0.01628038366374196,0.0,0.0
2013-06-06,36,0.22657975111420764,0.2111781453434763,normal,-0.07039491700868061,0.0,0.0
2013-06-06,37,0.22885529747445443,0.21209274557623517,normal,-0.07606625693145519,0.0,0.0
2013-06-06,38,0.22723232340700977,0.19959136857760212,normal,-0.12970082590141452,0.0,0.0
2013-06-06,39,0.23161616193669127,0.20405601501260448,normal,-0.12668698755302787,0.0,0.0
2013-06-06,40,0.24149048619763389,0.21230211206758864,normal,-0.12881976052524724,0.0,0.0
2013-06-06,41,0.24109960054491517,0.22246005512332276,normal,-0.08046257042957428,0.0,0.0
2013-06-06,42,0.24001033609786696,0.22460422393373283,normal,-0.06634214088903212,0.0,0.0
2013-06-06,43,0.22060746972478987,0.21086317734002616,normal,-0.045175492675740614,0.0,0.0
2013-06-06,44,0.19457246892151264,0.17838016521928385,normal,-0.08688765206134019,0.0,0.0
2013-06-06,45,0.1704446794407756,0.15389715365405282,normal,-0.10212623741855897,0.0,0.0
2013-06-06,46,0.14512332650104423,0.1339146002609269,normal,-0.08038162322434794,0.0,0.0
2013-06-06,47,0.14165045811138047,0.1110505052366276,normal,-0.24337736041713787,0.0,0.0
2013-06-07,0,0.1251792344961756,0.10246740126970785,normal,-0.20020187465211636,0.0,0.0
2013-06-07,1,0.115985435778693,0.09635904517067088,normal,-0.18538336087448348,0.0,0.0
2013-06-07,2,0.10705637779370797,0.09197520684500894,normal,-0.15183654105488742,0.0,0.0
2013-06-07,3,0.10084143774461422,0.08984297538324558,normal,-0.11548593132640628,0.0,0.0
2013-06-07,4,0.09875610923366442,0.09247658421076779,normal,-0.06569779872025361,0.0,0.0
2013-06-07,5,0.09733004479312213,0.08791735540725687,normal,-0.101710496549694,0.0,0.0
2013-06-07,6,0.09701855773533265,0.08899081754487494,normal,-0.0863690863074642,0.0,0.0
2013-06-07,7,0.09891331941195643,0.09218181820806112,normal,-0.07048099347390524,0.0,0.0
2013-06-07,8,0.10540779905490746,0.09561432515627202,normal,-0.09751397463548939,0.0,0.0
2013-06-07,9,0.11245102186245695,0.09952892562666527,normal,-0.12206945389229018,0.0,0.0
2013-06-07,10,0.12553746791685882,0.11894398545228455,normal,-0.05395159134566185,0.0,0.0
2013-06-07,11,0.1490836268567244,0.13659871422078057,normal,-0.08745986821309337,0.0,0.0
2013-06-07,12,0.1754491425662776,0.1548539942157813,normal,-0.12486651478007205,0.0,0.0
2013-06-07,13,0.18785529717979005,0.17583746563461913,normal,-0.06611189296432873,0.0,0.0
2013-06-07,14,0.19461545707586395,0.1743966943679097,normal,-0.10969303960373411,0.0,0.0
2013-06-07,15,0.1856563307630633,0.17264003682951293,normal,-0.072688565728809,0.0,0.0
2013-06-07,16,0.17942635668304918,0.1782874197028218,normal,-0.00636788910055941,0.0,0.0
2013-06-07,17,0.17876415307646595,0.17286593203999007,normal,-0.03355102173468727,0.0,0.0
2013-06-07,18,0.17441494402034613,0.1691974288470961,normal,-0.03037094487639891,0.0,0.0
2013-06-07,19,0.17411748135104185,0.15548301192803976,normal,-0.11319377396124519,0.0,0.0
2013-06-07,20,0.17397368423096618,0.1556299357757116,normal,-0.11142306518077905,0.0,0.0
2013-06-07,21,0.17277161647149128,0.16438200185289203,normal,-0.04977758749916439,0.0,0.0
2013-06-07,22,0.17588463370823165,0.16130027535142286,normal,-0.08656059761022017,0.0,0.0
2013-06-07,23,0.17855203217168383,0.1621469236795745,normal,-0.09637719499507491,0.0,0.0
2013-06-07,24,0.16892130618388482,0.16159504137433384,normal,-0.044339501543508186,0.0,0.0
2013-06-07,25,0.16756260267871026,0.16026078966945234,normal,-0.04455460500977404,0.0,0.0
2013-06-07,26,0.16851726563277988,0.16176400385842776,normal,-0.04089970439572932,0.0,0.0
2013-06-07,27,0.1674397464055165,0.16459963254725066,normal,-0.017107507754915874,0.0,0.0
2013-06-07,28,0.16577495897951977,0.17049770410466833,normal,0.028090631162960067,0.0,0.0
2013-06-07,29,0.17288372120550893,0.16543893486815542,normal,-0.04401708363260215,0.0,0.0
2013-06-07,30,0.1835649519143545,0.17823599635420712,normal,-0.029460071870667015,0.0,0.0
2013-06-07,31,0.19259525472531805,0.18900367291409034,normal,-0.01882441280318492,0.0,0.0
2013-06-07,32,0.1994904863434757,0.18095684117396835,normal,-0.09750799141119271,0.0,0.0
2013-06-07,33,0.20880714096464212,0.1822773186986816,normal,-0.1358817989527905,0.0,0.0
2013-06-07,34,0.22251844021208064,0.1905206614375992,high,-0.15524932785429568,1.0,0.0
2013-06-07,35,0.2300972516674943,0.20144995470117363,high,-0.13296106611784064,1.0,0.0
2013-06-07,36,0.22874935405897792,0.19446280995414647,high,-0.16238594405189444,1.0,0.0
2013-06-07,37,0.22216607952171147,0.19247566565178093,high,-0.14345547459555696,1.0,0.0
2013-06-07,38,0.2174399813134722,0.19094490393897035,high,-0.1299379390828257,1.0,0.0
2013-06-07,39,0.22189382217312636,0.19257300279239625,high,-0.14172367183971635,1.0,0.0
2013-06-07,40,0.2299137891094982,0.20237281909321508,high,-0.12759277332070007,1.0,0.0
2013-06-07,41,0.2426704254372147,0.20928650163734097,high,-0.14800011436922622,1.0,0.0
2013-06-07,42,0.24021259125108033,0.217233240961878,high,-0.10055270868251065,1.0,0.0
2013-06-07,43,0.22193540065948686,0.1998411387626742,high,-0.10486360677362061,1.0,0.0
2013-06-07,44,0.19388019739458107,0.1731873276928667,high,-0.11286660139824933,1.0,0.0
2013-06-07,45,0.17047357293106077,0.15128741979717017,high,-0.11939881730906099,1.0,0.0
2013-06-07,46,0.15340239611081954,0.13357116637111763,high,-0.13843009159507824,1.0,0.0
2013-06-07,47,0.150689452757778,0.117533516992932,high,-0.2484975709356816,1.0,0.0
2013-06-08,0,0.13389581387474547,0.10779668823072623,high,-0.21681505255592137,1.0,0.0
2013-06-08,1,0.12278626862795777,0.10118583276209858,high,-0.19348643588613745,1.0,0.0
2013-06-08,2,0.11076275580169034,0.09927598907091341,high,-0.10948683892376376,1.0,0.0
2013-06-08,3,0.10541664717337167,0.09558509689693193,high,-0.09790364875121194,1.0,0.0
2013-06-08,4,0.10168422299293027,0.09078656861731198,high,-0.11336080625852141,1.0,0.0
2013-06-08,5,0.09875193991626718,0.0874379027093801,high,-0.12168219021218674,1.0,0.0
2013-06-08,6,0.09966094541578456,0.08992456326178912,high,-0.10280274634404662,1.0,0.0
2013-06-08,7,0.09958876088260947,0.08531278762932124,high,-0.1547249588264532,1.0,0.0
2013-06-08,8,0.10231742304115292,0.08829806832444152,high,-0.1473617405734493,1.0,0.0
2013-06-08,9,0.1101034565634341,0.09562833509909155,high,-0.14095126960731985,1.0,0.0
2013-06-08,10,0.11347801567351674,0.10980864770332627,high,-0.0328698389972768,1.0,0.0
2013-06-08,11,0.12370467927594192,0.11272401120145262,high,-0.09295465380591628,1.0,0.0
2013-06-08,12,0.14493604532152618,0.13293652278379722,high,-0.08642083638512998,1.0,0.0
2013-06-08,13,0.15641076878345947,0.1461573137074714,high,-0.06780214707660326,1.0,0.0
2013-06-08,14,0.17334775465416097,0.15637902518166288,high,-0.10301701034831434,1.0,0.0
2013-06-08,15,0.18543569253667924,0.15760809586451088,high,-0.16259660517884877,1.0,0.0
2013-06-08,16,0.19008605692684763,0.17017571312669244,high,-0.11064539093771875,1.0,0.0
2013-06-08,17,0.20199035996579504,0.1708132476638403,high,-0.16764913253949865,1.0,0.0
2013-06-08,18,0.20374159437029207,0.16756025768975832,high,-0.1955094626725613,1.0,0.0
2013-06-08,19,0.1974601459415111,0.17166053374002754,high,-0.14001788570588247,1.0,0.0
2013-06-08,20,0.1996995064521582,0.1699862003963862,high,-0.16109650935577857,1.0,0.0
2013-06-08,21,0.19933576296776045,0.16865409381904836,high,-0.1671408187436052,1.0,0.0
2013-06-08,22,0.2035781801789099,0.1691490340568365,high,-0.18526992424965538,1.0,0.0
2013-06-08,23,0.20630449103678725,0.17210027591246946,high,-0.18127588286025675,1.0,0.0
2013-06-08,24,0.1993866417250521,0.1726540938162621,high,-0.14395572772761023,1.0,0.0
2013-06-08,25,0.19550576043522058,0.16587304571575356,high,-0.16436713321856145,1.0,0.0
2013-06-08,26,0.18813281442668384,0.15139963140266965,high,-0.2172252667134389,1.0,0.0
2013-06-08,27,0.18386527177927103,0.15533670674327918,high,-0.1686082083619731,1.0,0.0
2013-06-08,28,0.1814965907463873,0.15848022098944325,high,-0.13560707294158791,1.0,0.0
2013-06-08,29,0.17692475908138286,0.15714811431100503,high,-0.11853578838385137,1.0,0.0
2013-06-08,30,0.18398565731163302,0.15716559329276206,high,-0.15755782132182827,1.0,0.0
2013-06-08,31,0.19317211401445716,0.15729622826560227,high,-0.2054507421529257,1.0,0.0
2013-06-08,32,0.20311732898035337,0.19414811406760943,high,-0.04516244501090916,1.0,0.0
2013-06-08,33,0.21057079037980952,0.2016596134118873,high,-0.04324069899462324,1.0,0.0
2013-06-08,34,0.21792497657249185,0.21022447090224974,normal,-0.035974990495728276,0.0,0.0
2013-06-08,35,0.22246483195251257,0.21674792973492585,normal,-0.02603396625424148,0.0,0.0
2013-06-08,36,0.2247974594827795,0.21711499569134354,normal,-0.03477266948600599,0.0,0.0
